chapter,verse,word,start_of_clause,end_of_clause
3,23,W,-,-
3,23,H,-,-
3,23,YNJPWT,-,-
3,23,W,-,-
3,23,H,-,-
3,23,RDJDJM,-,e
3,24,W,b,-
3,24,JHJW,-,e
3,24,TX,b,-
3,24,T,-,-
3,24,H,-,-
3,24,BFM,-,-
3,24,MQ,-,e
3,24,W,b,-
3,24,TXWT,-,-
3,24,HGWRH,-,-
3,24,NQPH,-,e
3,24,W,b,-
3,24,TXWT,-,-
3,24,M<FH,-,-
3,24,MQCH,-,-
3,24,QRXH,-,e
3,24,W,b,-
3,24,TXT,-,-
3,24,PTJGJL,-,-
3,24,MXGRT,-,-
3,24,FQ,-,e
3,24,KJ,b,-
3,24,TXT,-,-
3,24,JPJ,-,e
3,24,BCT,-,e
3,25,MTJK,b,-
3,25,B,-,-
3,25,XRB,-,-
3,25,JPWLW,-,e
3,25,W,b,-
3,25,GBWRWTJK,-,-
3,25,B,-,-
3,25,MLXMH,-,e
3,26,W,b,-
3,26,>NW,-,e
3,26,W,b,-
3,26,>BLW,-,-
3,26,PTXJH,-,e
3,26,W,b,-
3,26,NQTH,-,e
3,26,L,b,-
3,26,>RY,-,-
3,26,TCB,-,e
4,1,W,b,-
4,1,HXZJQH,-,-
4,1,CB<,-,-
4,1,NCJM,-,-
4,1,B,-,-
4,1,>JC,-,-
4,1,>XD,-,-
4,1,B,-,-
4,1,JWM,-,-
4,1,H,-,-
4,1,HW>,-,e
4,1,L,b,-
4,1,>MWR,-,e
4,1,LXMNW,b,-
4,1,N>KL,-,e
4,1,W,b,-
4,1,FLMTNW,-,-
4,1,NLBC,-,e
4,1,RQ,b,-
4,1,JQR>,-,-
4,1,CMK,-,-
4,1,<LJNW,-,e
4,1,>SP,b,-
4,1,XRPTNW,-,e
4,2,B,b,-
4,2,JWM,-,-
4,2,H,-,-
4,2,HW>,-,-
4,2,JHJH,-,-
4,2,YMX,-,-
4,2,JHWH,-,-
4,2,L,-,-
4,2,YBJ,-,-
4,2,W,-,-
4,2,L,-,-
4,2,KBWD,-,e
4,2,W,b,-
4,2,PRJ,-,-
4,2,H,-,-
4,2,>RY,-,-
4,2,L,-,-
4,2,G>WN,-,-
4,2,W,-,-
4,2,L,-,-
4,2,TP>RT,-,-
4,2,L,-,-
4,2,PLJVT,-,-
4,2,JFR>L,-,e
4,2,W,-,-
4,2,JHWDH,-,e
4,3,W,b,-
4,3,JHJH,-,e
4,3,H,b,-
4,3,NC>R,-,-
4,3,B,-,-
4,3,YJWN,-,e
4,3,W,b,-
4,3,H,-,-
4,3,NWTR,-,-
4,3,B,-,-
4,3,JRWCLM,-,e
4,3,QDWC,b,e
4,3,J>MR,b,-
4,3,LW,-,-
4,3,KWL,-,e
4,3,H,b,-
4,3,KTWB,-,-
4,3,L,-,-
4,3,XJJM,-,-
4,3,B,-,-
4,3,JRWCLM,-,e
4,4,>M,b,-
4,4,RXY,-,-
4,4,>DWNJ,-,-
4,4,>T,-,-
4,4,Y>T,-,-
4,4,BNWT,-,-
4,4,YJWN,-,e
4,4,W,b,-
4,4,>T,-,-
4,4,DMJ,-,-
4,4,JRWCLM,-,-
4,4,JDJX,-,-
4,4,M,-,-
4,4,QRBH,-,-
4,4,B,-,-
4,4,RWX,-,-
4,4,MCPV,-,-
4,4,W,-,-
4,4,B,-,-
4,4,RWX,-,e
4,4,S<R,b,e
4,5,W,b,-
4,5,JBR>,-,-
4,5,JHWH,-,-
4,5,<L,-,-
4,5,KWL,-,-
4,5,MKWN,-,-
4,5,HR,-,-
4,5,YJWN,-,-
4,5,W,-,-
4,5,<L,-,-
4,5,MQR>H,-,-
4,5,<NN,-,-
4,5,JWMM,-,e
4,6,M,b,-
4,6,XRB,-,e
4,6,W,b,-
4,6,L,-,-
4,6,MXSH,-,-
4,6,W,-,-
4,6,L,-,-
4,6,MSTWR,-,-
4,6,M,-,-
4,6,ZRM,-,-
4,6,W,-,-
4,6,M,-,-
4,6,MVR,-,e
5,1,>CJRH,b,-
5,1,L,-,-
5,1,JDJDJ,-,-
5,1,CJRT,-,-
5,1,DWDJ,-,-
5,1,L,-,-
5,1,KRMW,-,e
5,1,KRM,b,-
5,1,HJH>,-,-
5,1,L,-,-
5,1,JDJDJ,-,-
5,1,B,-,-
5,1,QRN,-,-
5,1,BN,-,-
5,1,CMN,-,e
5,2,W,b,-
5,2,J<ZQHW,-,e
5,2,W,b,-
5,2,JSQWLHW,-,e
5,2,W,b,-
5,2,JV<HW,-,-
5,2,FWRQ,-,e
5,2,W,b,-
5,2,JBN>,-,-
5,2,MGDL,-,-
5,2,B,-,-
5,2,TWKW,-,e
5,2,W,b,-
5,2,GM,-,-
5,2,JQB,-,-
5,2,XYB,-,-
5,2,BW,-,e
5,2,W,b,-
5,2,JQW,-,e
5,2,L,b,-
5,2,<FWT,-,-
5,2,<NBJM,-,e
5,2,W,b,-
5,2,J<FH,-,-
5,2,B>WCJM,-,e
5,3,W,b,-
5,3,<TH,-,e
5,3,JWCBJ,b,-
5,3,JRWCLM,-,-
5,3,W,-,-
5,3,>JC,-,-
5,3,JHWDH,-,e
5,3,CPWVW,b,-
5,3,NH,-,-
5,3,BJNJ,-,-
5,3,W,-,-
5,3,BJN,-,-
5,3,KRMJ,-,e
5,4,MH,b,e
5,4,L,b,-
5,4,<FWT,-,-
5,4,<WD,-,-
5,4,B,-,-
5,4,KRMJ,-,e
5,4,W,b,-
5,4,LW>,-,-
5,4,<FJTJ,-,-
5,4,BW,-,e
5,4,MDW<,b,-
5,4,QWJTJ,-,e
5,4,L,b,-
5,4,<FWT,-,-
5,4,<NBJM,-,e
5,4,W,b,-
5,4,JFH,-,-
5,4,B>WCJM,-,e
5,5,W,b,-
5,5,>TH,-,e
5,5,>WDJ<,b,-
5,5,N>,-,-
5,5,>TKMH,-,e
5,5,>T,b,-
5,5,>CR,-,-
5,5,>NJ,-,-
5,5,<WF>,-,-
5,5,L,-,-
5,5,KRMJ,-,e
5,5,>SJR,b,-
5,5,MSWKTW,-,e
5,5,W,b,-
5,5,JHJH,-,e
5,5,B<R,b,e
5,5,PRY,b,-
5,5,GDRW,-,e
5,5,W,b,-
5,5,JHJH,-,-
5,5,L,-,-
5,5,MRMS,-,e
5,6,W,b,-
5,6,>CJTHW,-,-
5,6,BTH,-,e
5,6,W,b,-
5,6,LW>,-,-
5,6,JZMR,-,e
5,6,W,b,-
5,6,LW>,-,-
5,6,J<DR,-,e
5,6,W,b,-
5,6,<LH,-,-
5,6,CMJR,-,-
5,6,W,-,-
5,6,CJT,-,e
5,6,W,b,-
5,6,<L,-,-
5,6,H,-,-
5,6,<BJM,-,-
5,6,>YWH,-,e
5,6,M,b,-
5,6,HMVJR,-,-
5,6,<LJW,-,-
5,6,MVR,-,e
5,7,KJ,b,-
5,7,KRM,-,-
5,7,JHWH,-,-
5,7,YB>WT,-,-
5,7,BJT,-,-
5,7,JFR>L,-,e
5,7,W,b,-
5,7,>JC,-,-
5,7,JHWDH,-,-
5,7,NV<,-,-
5,7,C<CW<W,-,e
5,7,W,b,-
5,7,JQW,-,-
5,7,L,-,-
5,7,MCPV,-,e
5,7,W,b,-
5,7,HNH,-,-
5,7,L,-,-
5,7,MFPX,-,e
5,7,L,b,-
5,7,YDQH,-,e
5,7,W,b,-
5,7,HNH,-,-
5,7,Y<QH,-,e
5,8,HWJ,b,e
5,8,MGJ<J,b,-
5,8,BJT,-,-
5,8,BJT,-,e
5,8,FDH,b,-
5,8,B,-,-
5,8,FDH,-,-
5,8,JQRJBW,-,-
5,8,<D,-,-
5,8,>PS,-,-
5,8,MQWM,-,e
5,8,W,b,-
5,8,JCTM,-,-
5,8,L,-,-
5,8,BDKM,-,-
5,8,B,-,-
5,8,QRB,-,-
5,8,H,-,-
5,8,>RY,-,e
5,9,B,b,-
5,9,>WZNJ,-,-
5,9,JHWH,-,-
5,9,YB>WT,-,e
5,9,>M,b,-
5,9,LW>,-,-
5,9,BTJM,-,-
5,9,RBJM,-,-
5,9,L,-,-
5,9,CMH,-,-
5,9,JHJW,-,e
5,9,GDWLJM,b,-
5,9,W,-,-
5,9,VWBJM,-,-
5,9,M,-,-
5,9,>JN,-,-
5,9,JWCB,-,e
5,10,KJ,b,-
5,10,<FRT,-,-
5,10,YMDJ,-,-
5,10,KRM,-,-
5,10,J<FW,-,-
5,10,BT,-,-
5,10,>XD,-,e
5,10,W,b,-
5,10,ZR<,-,-
5,10,XMR,-,-
5,10,J<FH,-,-
5,10,>JPH,-,e
5,11,HWJ,b,e
5,11,MCKJMJ,b,-
5,11,B,-,-
5,11,BQR,-,e
5,11,CKR,b,-
5,11,JRDWPW,-,e
5,11,M>XZJ,b,-
5,11,B,-,-
5,11,NCP,-,e
5,11,JJN,b,-
5,11,JDLJQM,-,e
5,12,W,b,-
5,12,HJH,-,-
5,12,KNWR,-,-
5,12,W,-,-
5,12,NBL,-,-
5,12,W,-,-
5,12,XLJL,-,-
5,12,W,-,-
5,12,JJN,-,-
5,12,MCTJHM,-,e
5,12,W,b,-
5,12,>T,-,-
5,12,P<LT,-,-
5,12,JHWH,-,-
5,12,LW>,-,-
5,12,HBJVW,-,e
5,12,W,b,-
5,12,M<FH,-,-
5,12,JDJW,-,-
5,12,LW>,-,-
5,12,R>W,-,e
5,13,L,b,-
5,13,KN,-,-
5,13,GLH,-,-
5,13,<MJ,-,-
5,13,M,-,-
5,13,BLJ,-,-
5,13,D<T,-,e
5,13,W,b,-
5,13,KBWDJ,-,-
5,13,MTJ,-,-
5,13,R<B,-,e
5,13,W,b,-
5,13,HMWNW,-,-
5,13,YXH,-,-
5,13,YM>,-,e
5,14,L,b,-
5,14,KN,-,-
5,14,HRXJBH,-,-
5,14,C>WL,-,-
5,14,NPCH,-,e
5,14,W,b,-
5,14,P<RH,-,-
5,14,PJH,-,-
5,14,L,-,-
5,14,BLJ,-,-
5,14,XWQ,-,e
5,14,W,b,-
5,14,JRD,-,-
5,14,HDRH,-,-
5,14,W,-,-
5,14,HMWNH,-,-
5,14,W,-,-
5,14,C>WNH,-,-
5,14,W,-,-
5,14,<LZ,-,-
5,14,BH,-,e
5,15,JCX,b,-
5,15,>DM,-,e
5,15,W,b,-
5,15,JCPL,-,-
5,15,>JC,-,e
5,15,W,b,-
5,15,<JNJ,-,-
5,15,GBHJM,-,-
5,15,TCPLNH,-,e
5,16,W,b,-
5,16,JGBH,-,-
5,16,JHWH,-,-
5,16,YB>WT,-,-
5,16,B,-,-
5,16,MCPV,-,e
5,16,W,b,-
5,16,H,-,-
5,16,>L,-,-
5,16,H,-,-
5,16,QDWC,-,-
5,16,NQDC,-,-
5,16,B,-,-
5,16,YDQH,-,e
5,17,W,b,-
5,17,R<W,-,-
5,17,KBWCJM,-,-
5,17,K,-,-
5,17,DBRM,-,e
5,17,W,b,-
5,17,XRBWT,-,-
5,17,MJXJM,-,-
5,17,GRJM,-,-
5,17,J>KLW,-,e
5,18,HWJ,b,e
5,18,MCKJ,b,-
5,18,H,-,-
5,18,<WWN,-,-
5,18,B,-,-
5,18,XBLJ,-,-
5,18,H,-,-
5,18,CJ,-,e
5,18,W,b,-
5,18,K,-,-
5,18,<BWT,-,-
5,18,H,-,-
5,18,<GLH,-,-
5,18,XV>H,-,e
5,19,H,b,-
5,19,>WMRJM,-,e
5,19,JMHR,b,e
5,19,JXJC,b,-
5,19,M<FJHW,-,e
5,19,LM<N,b,-
5,19,NR>H,-,e
5,19,W,b,-
5,19,TQRBH,-,e
5,19,W,b,-
5,19,TBW>H,-,-
5,19,<YT,-,-
5,19,QDWC,-,-
5,19,JFR>L,-,e
5,19,W,b,-
5,19,ND<,-,e
5,20,HWJ,b,e
5,20,H,b,-
5,20,>WMRJM,-,-
5,20,L,-,-
5,20,R<,-,e
5,20,VWB,b,e
5,20,W,b,-
5,20,L,-,-
5,20,VWB,-,e
5,20,R<,b,e
5,20,FMJM,b,-
5,20,XWCK,-,-
5,20,L,-,-
5,20,>WR,-,e
5,20,W,b,-
5,20,>WR,-,-
5,20,L,-,-
5,20,XWCK,-,e
5,20,FMJM,b,-
5,20,MR,-,-
5,20,L,-,-
5,20,MTWQ,-,e
5,20,W,b,-
5,20,MTWQ,-,-
5,20,L,-,-
5,20,MR,-,e
5,21,HWJ,b,e
5,21,XKMJM,b,-
5,21,B,-,-
5,21,<JNJHM,-,e
5,21,W,b,-
5,21,NGD,-,-
5,21,PNJHM,-,-
5,21,NBWNJM,-,e
5,22,HWJ,b,-
5,22,GBWRJM,-,e
5,22,L,b,-
5,22,CTWT,-,-
5,22,JJN,-,e
5,22,W,b,-
5,22,>NCJ,-,-
5,22,XJL,-,e
5,22,L,b,-
5,22,MSK,-,-
5,22,CKR,-,e
5,23,MYDJQJ,b,-
5,23,RC<,-,-
5,23,<QB,-,-
5,23,CXWD,-,e
5,23,W,b,-
5,23,YDQT,-,-
5,23,YDJQJM,-,-
5,23,JSJRW,-,-
5,23,MMNW,-,e
5,24,L,b,-
5,24,KN,-,e
5,24,K,b,-
5,24,>KL,-,-
5,24,QC,-,-
5,24,LCWN,-,-
5,24,>C,-,e
5,24,W,b,-
5,24,>C,-,-
5,24,LWHBT,-,-
5,24,JRPH,-,e
5,24,CRCM,b,-
5,24,K,-,-
5,24,MQ,-,-
5,24,JHJH,-,e
5,24,W,b,-
5,24,PRXM,-,-
5,24,K,-,-
5,24,>BQ,-,-
5,24,J<LH,-,e
5,24,KJ>,b,-
5,24,M>SW,-,-
5,24,>T,-,-
5,24,TWRT,-,-
5,24,JHWH,-,-
5,24,YB>WT,-,e
5,24,W,b,-
5,24,>T,-,-
5,24,>MRT,-,-
5,24,QDWC,-,-
5,24,JFR>L,-,-
5,24,N>YW,-,e
5,25,<L,b,-
5,25,KN,-,-
5,25,XRH,-,-
5,25,>P,-,-
5,25,JHWH,-,-
5,25,B,-,-
5,25,<MW,-,e
5,25,W,b,-
5,25,JV,-,-
5,25,JDJW,-,-
5,25,<LJW,-,e
5,25,W,b,-
5,25,JKHW,-,e
5,25,W,b,-
5,25,JRGZW,-,-
5,25,H,-,-
5,25,HRJM,-,e
5,25,W,b,-
5,25,THJH,-,-
5,25,NBLTM,-,-
5,25,K,-,-
5,25,SWXH,-,-
5,25,B,-,-
5,25,QRB,-,-
5,25,XWYWT,-,e
5,25,B,b,-
5,25,KWL,-,-
5,25,Z>WT,-,-
5,25,LW>,-,-
5,25,CB,-,-
5,25,>PW,-,e
5,25,W,b,-
5,25,<WD,-,-
5,25,JDJW,-,-
5,25,NVWJH,-,e
5,26,W,b,-
5,26,NF>,-,-
5,26,NS,-,-
5,26,L,-,-
5,26,GW>JM,-,-
5,26,M,-,-
5,26,RXWQ,-,e
5,26,W,b,-
5,26,CRQ,-,-
5,26,LW>,-,-
5,26,M,-,-
5,26,QYH,-,-
5,26,H,-,-
5,26,>RY,-,e
5,26,W,b,-
5,26,HNH,-,-
5,26,MHRH,-,-
5,26,QL,-,-
5,26,JBW>,-,e
5,27,>JN,b,-
5,27,J<P,-,e
5,27,W,b,-
5,27,>JN,-,-
5,27,KWCL,-,-
5,27,W,-,e
5,27,LW>,b,-
5,27,JNWM,-,e
5,27,W,b,-
5,27,LW>,-,-
5,27,JJCN,-,e
5,27,W,b,-
5,27,LW>,-,-
5,27,NPTXH,-,-
5,27,>ZWR,-,-
5,27,XLYJW,-,e
5,27,W,b,-
5,27,LW>,-,-
5,27,NTQ,-,-
5,27,FRWK,-,-
5,27,N<LJW,-,e
5,28,>CR,b,-
5,28,XYJW,-,-
5,28,CNWNJM,-,e
5,28,W,b,-
5,28,KWL,-,-
5,28,QCTWTJW,-,-
5,28,DRWKWT,-,e
5,28,PRSWT,b,-
5,28,SWSJW,-,-
5,28,K,-,-
5,28,YWR,-,-
5,28,NXCBW,-,e
5,28,W,b,-
5,28,GLGLJW,-,-
5,28,K,-,-
5,28,SWPH,-,e
5,29,C>GH,b,-
5,29,LW,-,-
5,29,K,-,-
5,29,LBJ>,-,e
5,29,JC>G,b,-
5,29,W,-,-
5,29,K,-,-
5,29,KPJRJM,-,e
5,29,JNHM,b,e
5,29,W,b,-
5,29,JW>XZ,-,-
5,29,VRP,-,e
5,29,W,b,-
5,29,JPLJV,-,e
5,29,W,b,-
5,29,>JN,-,-
5,29,MYJL,-,e
5,30,JNHM,b,-
5,30,<LJW,-,-
5,30,B,-,-
5,30,JWM,-,-
5,30,H,-,-
5,30,HW>,-,-
5,30,K,-,-
5,30,NHMT,-,-
5,30,JM,-,e
5,30,W,b,-
5,30,NBV,-,-
5,30,L,-,-
5,30,>RY,-,e
5,30,W,b,-
5,30,HNH,-,-
5,30,XWCK,-,-
5,30,YR,-,e
5,30,W,b,-
5,30,>WR,-,-
5,30,XCK,-,-
5,30,B,-,-
5,30,<RJPJH,-,e
6,1,B,b,-
6,1,CNT,-,-
6,1,MWT,-,-
6,1,H,-,-
6,1,MLK,-,-
6,1,<WZJH,-,e
6,1,>R>H,b,-
6,1,>T,-,-
6,1,>DWNJ,-,e
6,1,JWCB,b,-
6,1,<L,-,-
6,1,KS>W,-,-
6,1,RM,-,-
6,1,W,-,-
6,1,NF>,-,e
6,1,W,b,-
6,1,CWLJW,-,-
6,1,ML>JM,-,-
6,1,>T,-,-
6,1,H,-,-
6,1,HJKL,-,e
6,2,FRPJM,b,-
6,2,<WMDJM,-,-
6,2,M,-,-
6,2,M<LH,-,-
6,2,LW,-,e
6,2,CC,b,-
6,2,KNPJM,-,-
6,2,L,-,-
6,2,>XD,-,e
6,2,B,b,-
6,2,CTJM,-,-
6,2,JKSH,-,-
6,2,PNJW,-,e
6,2,W,b,-
6,2,B,-,-
6,2,CTJM,-,-
6,2,JKSH,-,-
6,2,RGLJW,-,e
6,2,W,b,-
6,2,B,-,-
6,2,CTJM,-,-
6,2,J<WPP,-,e
6,3,W,b,-
6,3,QR>JM,-,-
6,3,ZH,-,-
6,3,>L,-,-
6,3,ZH,-,e
6,3,QDWC,b,-
6,3,QDWC,-,-
6,3,JHWH,-,-
6,3,YB>WT,-,e
6,3,ML>,b,-
6,3,KWL,-,-
6,3,H,-,-
6,3,>RY,-,-
6,3,KBWDW,-,e
6,4,W,b,-
6,4,JNW<W,-,-
6,4,>MWT,-,-
6,4,H,-,-
6,4,SPJM,-,-
6,4,M,-,-
6,4,QWL,-,-
6,4,H,-,-
6,4,QWRH,-,e
6,4,W,b,-
6,4,H,-,-
6,4,BJT,-,-
6,4,NML>,-,-
6,4,<CN,-,e
6,5,W,b,-
6,5,>MR,-,e
6,5,>J,b,-
6,5,LJ,-,e
6,5,KJ,b,-
6,5,NDMJTJ,-,e
6,5,KJ>,b,-
6,5,>JC,-,-
6,5,VMH,-,-
6,5,FPTJM,-,-
6,5,>NWKJ,-,e
6,5,W,b,-
6,5,B,-,-
6,5,TWK,-,-
6,5,<M,-,-
6,5,VM>,-,-
6,5,FPTJM,-,-
6,5,>NWKJ,-,-
6,5,JWCB,-,e
6,5,KJ>,b,-
6,5,>T,-,-
6,5,H,-,-
6,5,MLK,-,-
6,5,JHWH,-,-
6,5,YB>WT,-,-
6,5,R>W,-,-
6,5,<JNJ,-,e
6,6,W,b,-
6,6,J<WP,-,-
6,6,>LJ,-,-
6,6,>XD,-,-
6,6,MN,-,-
6,6,H,-,-
6,6,FRPJM,-,e
6,6,W,b,-
6,6,B,-,-
6,6,JDW,-,-
6,6,RYPH,-,e
6,6,B,b,-
6,6,MLQXJM,-,-
6,6,LQX,-,-
6,6,M,-,-
6,6,<L,-,-
6,6,H,-,-
6,6,MZBX,-,e
6,7,W,b,-
6,7,JG<,-,-
6,7,<L,-,-
6,7,PJ,-,e
6,7,W,b,-
6,7,JW>MR,-,e
6,7,HNH,b,-
6,7,NG<,-,-
6,7,ZH,-,-
6,7,<L,-,-
6,7,FPTJK,-,e
6,7,W,b,-
6,7,SR,-,-
6,7,<WWNK,-,e
6,7,W,b,-
6,7,XV>WTJK,-,-
6,7,TKPR,-,e
6,8,W,b,-
6,8,>CM<,-,-
6,8,>T,-,-
6,8,QWL,-,-
6,8,>DWNJ,-,e
6,8,>MR,b,e
6,8,>T,b,-
6,8,MJ,-,-
6,8,>CLX,-,e
6,8,W,b,-
6,8,MJ,-,-
6,8,JLK,-,-
6,8,LNW,-,e
6,8,W,b,-
6,8,>MRH,-,e
6,8,HNNJ,b,e
6,8,CLXNJ,b,e
6,9,W,b,-
6,9,JW>MR,-,e
6,9,LK,b,e
6,9,W,b,-
6,9,>MRTH,-,-
6,9,L,-,-
6,9,<M,-,-
6,9,H,-,-
6,9,ZH,-,e
6,9,CM<W,b,-
6,9,CMW<,-,e
6,9,W,b,-
6,9,<L,-,-
6,9,TBJNW,-,e
6,9,R>W,b,-
6,9,R>W,-,e
6,9,W,b,-
6,9,<L,-,-
6,9,TD<W,-,e
6,10,HCM,b,-
6,10,LB,-,-
6,10,H,-,-
6,10,<M,-,-
6,10,H,-,-
6,10,ZH,-,e
6,10,W,b,-
6,10,>WZNJW,-,-
6,10,HKBD,-,e
6,10,W,b,-
6,10,<JNJW,-,-
6,10,HC<,-,e
6,10,PN,b,-
6,10,JR>H,-,-
6,10,B,-,-
6,10,<JNJW,-,e
6,10,W,b,-
6,10,B,-,-
6,10,>WZNJW,-,-
6,10,JCM<W,-,e
6,10,B,b,-
6,10,LBBW,-,-
6,10,JBJN,-,e
6,10,W,b,-
6,10,CB,-,e
6,10,W,b,-
6,10,RP>,-,-
6,10,LW,-,e
6,11,W,b,-
6,11,>MRH,-,e
6,11,<D,b,-
6,11,MTJ,-,e
6,11,JHWH,b,e
6,11,W,b,-
6,11,JW>MR,-,e
6,11,<D,b,-
6,11,>CR,-,-
6,11,>M,-,-
6,11,C>W,-,-
6,11,<RJM,-,e
6,11,M,b,-
6,11,>JN,-,-
6,11,JWCB,-,e
6,11,W,b,-
6,11,BTJM,-,e
6,11,M,b,-
6,11,>JN,-,-
6,11,>DM,-,e
6,11,W,b,-
6,11,H,-,-
6,11,>DMH,-,-
6,11,TC>H,-,-
6,11,CMMH,-,e
6,12,W,b,-
6,12,RXQ,-,-
6,12,JHWH,-,-
6,12,>T,-,-
6,12,H,-,-
6,12,>DM,-,e
6,12,W,b,-
6,12,RBH,-,-
6,12,<ZWBH,-,-
6,12,B,-,-
6,12,QRB,-,-
6,12,H,-,-
6,12,>RY,-,e
6,13,W,b,-
6,13,<WD,-,-
6,13,BH,-,-
6,13,<FJRJH,-,e
6,13,W,b,-
6,13,CBH,-,e
6,13,W,b,-
6,13,HJJTH,-,e
6,13,L,b,-
6,13,B<R,-,e
6,13,K,b,-
6,13,>LH,-,-
6,13,W,-,-
6,13,K,-,-
6,13,>LWN,-,e
6,13,>CR,b,-
6,13,MCLKT,-,-
6,13,MYBT,-,-
6,13,BMH,-,e
6,13,ZR<,b,-
6,13,H,-,-
6,13,QWDC,-,-
6,13,MYBTH,-,e
7,1,W,b,-
7,1,JHJ,-,-
7,1,B,-,-
7,1,JMJ,-,-
7,1,>XZ,-,-
7,1,BN,-,-
7,1,JWTM,-,-
7,1,BN,-,-
7,1,<WZJH,-,-
7,1,MLK,-,-
7,1,JHWDH,-,e
7,1,<LH,b,-
7,1,RYJN,-,-
7,1,MLK,-,-
7,1,>RM,-,-
7,1,W,-,-
7,1,PQX,-,-
7,1,BN,-,-
7,1,RWMLJH,-,-
7,1,MLK,-,-
7,1,JFR>L,-,-
7,1,JRWCLM,-,-
7,1,L,-,-
7,1,MLXMH,-,-
7,1,<LJH,-,e
7,1,W,b,-
7,1,LW>,-,-
7,1,JKLW,-,e
7,1,L,b,-
7,1,HLXM,-,-
7,1,<LJH,-,e
7,2,W,b,-
7,2,JGD,-,-
7,2,L,-,-
7,2,BJT,-,-
7,2,DWJD,-,e
7,2,L,b,-
7,2,>MWR,-,e
7,2,NXH,b,-
7,2,>RM,-,-
7,2,<L,-,-
7,2,>PRJM,-,e
7,2,W,b,-
7,2,JN<,-,-
7,2,LBB,-,-
7,2,<MW,-,e
7,2,K,b,-
7,2,N<,-,-
7,2,<YJ,-,-
7,2,H,-,-
7,2,J<R,-,-
7,2,M,-,-
7,2,PNJ,-,-
7,2,H,-,-
7,2,RWX,-,e
7,3,W,b,-
7,3,JW>MR,-,-
7,3,JHWH,-,-
7,3,>L,-,-
7,3,JC<JH,-,e
7,3,Y>,b,-
7,3,N>,-,-
7,3,L,b,-
7,3,QR>T,-,-
7,3,>XZ,-,e
7,3,>TH,-,-
7,3,W,-,-
7,3,C>R,-,-
7,3,JCWB,-,-
7,3,BNK,-,-
7,3,>L,-,-
7,3,QYH,-,-
7,3,T<LT,-,-
7,3,H,-,-
7,3,BRKH,-,-
7,3,H,-,-
7,3,<LJWNH,-,-
7,3,>L,-,-
7,3,MSLT,-,-
7,3,FDH,-,-
7,3,KWBS,-,e
7,4,W,b,-
7,4,>MRT,-,-
7,4,>LJW,-,e
7,4,HCMR,b,e
7,4,W,b,-
7,4,HCQV,-,e
7,4,W,b,-
7,4,>L,-,-
7,4,TJR>,-,e
7,4,W,b,-
7,4,LBBK,-,-
7,4,>L,-,-
7,4,JRK,-,-
7,4,M,-,-
7,4,CNJ,-,-
7,4,ZNBWT,-,-
7,4,H,-,-
7,4,>WDJM,-,-
7,4,H,-,-
7,4,<WCNJM,-,-
7,4,H,-,-
7,4,>LH,-,-
7,4,KJ,-,-
7,4,B,-,-
7,4,XWRJ,-,-
7,4,>P,-,-
7,4,RYJN,-,-
7,4,W,-,-
7,4,>RM,-,-
7,4,W,-,-
7,4,BN,-,-
7,4,RMLJH,-,e
7,5,J<N,b,-
7,5,KJ,-,-
7,5,J<Y,-,-
7,5,<LJK,-,-
7,5,>RM,-,-
7,5,R<H,-,-
7,5,>PRJM,-,-
7,5,W,-,-
7,5,BN,-,-
7,5,RWMLJH,-,e
7,5,L,b,-
7,5,>MWR,-,e
7,6,N<LH,b,-
7,6,B,-,-
7,6,JHWDH,-,e
7,6,W,b,-
7,6,NQJYNH,-,e
7,6,W,b,-
7,6,NBQ<NH,-,-
7,6,>LJNW,-,e
7,6,W,b,-
7,6,NMLJK,-,-
7,6,MLK,-,-
7,6,B,-,-
7,6,TWKH,-,-
7,6,>T,-,-
7,6,BN,-,-
7,6,VB>L,-,e
7,7,KH,b,-
7,7,>MR,-,-
7,7,>DWNJ,-,-
7,7,JHWH,-,e
7,7,LW>,b,-
7,7,TQWM,-,e
7,7,W,b,-
7,7,LW>,-,-
7,7,THJH,-,e
7,8,KJ>,b,-
7,8,R>WC,-,-
7,8,>RM,-,-
7,8,DRMFQ,-,e
7,8,W,b,-
7,8,R>WC,-,-
7,8,DRMFQ,-,-
7,8,RYJN,-,e
7,8,W,b,-
7,8,B,-,-
7,8,<WD,-,-
7,8,CCJM,-,-
7,8,W,-,-
7,8,XMC,-,-
7,8,CNH,-,-
7,8,JXT,-,-
7,8,>PRJM,-,-
7,8,M,-,-
7,8,<M,-,e
7,9,W,b,-
7,9,R>WC,-,-
7,9,>PRJM,-,-
7,9,CWMRWN,-,e
7,9,W,b,-
7,9,R>WC,-,-
7,9,CWMRWN,-,-
7,9,BN,-,-
7,9,RWMLJH,-,e
7,9,>M,b,-
7,9,LW>,-,-
7,9,T>MJNW,-,e
7,9,KJ>,b,-
7,9,LW>,-,-
7,9,T>MJNW,-,e
7,10,W,b,-
7,10,JWSP,-,-
7,10,JHWH,-,e
7,10,DBR,b,-
7,10,>L,-,-
7,10,>XZ,-,e
7,10,L,b,-
7,10,>MWR,-,e
7,11,C>L,b,-
7,11,LK,-,-
7,11,>WT,-,-
7,11,M,-,-
7,11,<M,-,-
7,11,JHWH,-,-
7,11,>LWHJK,-,e
7,11,H<MQ,b,-
7,11,C>LH,-,e
7,11,>W,b,-
7,11,HGBH,-,-
7,11,L,-,-
